,job_id,config_hash,timestamp,success,cv_scores,mean_score,std_score,train_scores,mean_train_score,fit_time_mean,score_time_mean,hyperparameters.alpha,hyperparameters.max_iter,hyperparameters.solver,hyperparameters.tol,additional_metrics.neg_mean_squared_error.mean,additional_metrics.neg_mean_squared_error.std,additional_metrics.neg_mean_absolute_error.mean,additional_metrics.neg_mean_absolute_error.std,additional_metrics.neg_root_mean_squared_error.mean,additional_metrics.neg_root_mean_squared_error.std
389,389,bcf84902ef88,2026-03-21 10:15:11,True,[0.2459839  0.3015607  0.24379455 0.27431894 0.19490229],0.25211207486205506,0.03554717146822931,[0.26533572 0.25667776 0.27250011 0.25233054 0.26926783],0.26322239275990383,0.0006600856781005859,0.0007126331329345703,1.05,100,lsqr,0.01,-0.16807804863304776,0.008796639325779072,-0.34392347677139823,0.0077721727555255795,-0.40982998424453243,0.010836634494807405
390,390,24e6bdf3836a,2026-03-21 10:15:11,True,[0.28921106 0.32278093 0.24198432 0.29403456 0.24479257],0.27856068693054,0.03093999834734883,[0.28459073 0.2782043  0.29712738 0.28472277 0.29608815],0.2881466665940699,0.0007663249969482421,0.0006945610046386718,1.05,100,sparse_cg,0.0001,-0.16215535397139866,0.008323469338033865,-0.33567913014960754,0.006746511343351434,-0.40255110636061564,0.010390415739658578
391,391,9abbdfd30ca3,2026-03-21 10:15:11,True,[0.28921106 0.32278093 0.24198432 0.29403456 0.24479257],0.27856068693054,0.03093999834734883,[0.28459073 0.2782043  0.29712738 0.28472277 0.29608815],0.2881466665940699,0.0007845401763916015,0.0007007122039794922,1.05,100,sparse_cg,0.001,-0.16215535397139866,0.008323469338033865,-0.33567913014960754,0.006746511343351434,-0.40255110636061564,0.010390415739658578
392,392,4e01d60e0e4d,2026-03-21 10:15:09,True,[0.26961706 0.31524432 0.2437054  0.30409006 0.22807776],0.27214692098889837,0.033571300854844804,[0.27958199 0.26962291 0.28631712 0.27232377 0.28985994],0.27954114481286385,0.0006444931030273437,0.0006409645080566406,1.05,100,sparse_cg,0.01,-0.163597231422603,0.008828771749446617,-0.33827923291825446,0.008177522749883896,-0.4043222859298242,0.010987289159954425
393,393,1956e7969e9b,2026-03-21 10:15:09,True,[0.26954341 0.31531424 0.24476863 0.30376603 0.2284601 ],0.2723704842394884,0.03325003254546529,[0.27971293 0.26986152 0.2866337  0.27269562 0.29006222],0.27979319643456096,0.007489061355590821,0.0006971359252929688,1.05,100,sag,0.0001,-0.163546731387137,0.008761596507213528,-0.3384477996014702,0.008075660644602207,-0.4042620133910052,0.010906691349244465
394,394,bb2eb3402561,2026-03-21 10:15:09,True,[0.26954341 0.31531424 0.24476863 0.30376603 0.2284601 ],0.2723704842394884,0.03325003254546529,[0.27971293 0.26986152 0.2866337  0.27269562 0.29006222],0.27979319643456096,0.007374477386474609,0.0007034778594970703,1.05,100,sag,0.001,-0.163546731387137,0.008761596507213528,-0.3384477996014702,0.008075660644602207,-0.4042620133910052,0.010906691349244465
395,395,d23c1762f241,2026-03-21 10:15:09,True,[0.2668475  0.31344703 0.24613473 0.30190112 0.22719049],0.27110417339623927,0.032592554820785866,[0.27864776 0.26863248 0.2851178  0.27132867 0.28889855],0.27852505406870354,0.003868436813354492,0.0007580280303955078,1.05,100,sag,0.01,-0.1638306023188067,0.00862588502021004,-0.33933574405384054,0.007895317303080072,-0.40461765684107087,0.010730987431177626
396,396,eec709ad1ce1,2026-03-21 10:15:10,True,[0.26707518 0.31362986 0.24611106 0.30200219 0.2273493 ],0.2712335181902399,0.03261415363244989,[0.27876383 0.26875736 0.28521042 0.27140293 0.28906393],0.278639695042368,0.00923299789428711,0.0007855415344238282,1.05,100,saga,0.0001,-0.16380160408525268,0.008630953916912737,-0.33927738957220904,0.007902292779693402,-0.404581629473003,0.010738211127670344
397,397,7ff9016baa50,2026-03-21 10:15:10,True,[0.26707518 0.31362986 0.24611106 0.30200219 0.2273493 ],0.2712335181902399,0.03261415363244989,[0.27876383 0.26875736 0.28521042 0.27140293 0.28906393],0.278639695042368,0.008926916122436523,0.0007495403289794922,1.05,100,saga,0.001,-0.16380160408525268,0.008630953916912737,-0.33927738957220904,0.007902292779693402,-0.404581629473003,0.010738211127670344
398,398,aea19d38a746,2026-03-21 10:15:10,True,[0.26381064 0.31120216 0.24643128 0.29937891 0.22541068],0.2692467351577763,0.03206213133243951,[0.27685184 0.26686999 0.28292409 0.26958853 0.28712096],0.27667107853874134,0.0054608345031738285,0.0007910251617431641,1.05,100,saga,0.01,-0.1642476671788909,0.008523445026048303,-0.34016300704007363,0.007806315195399088,-0.4051363753143898,0.010591722051151022
399,399,51fba59bc38d,2026-03-21 10:15:10,True,[0.28921106 0.32278094 0.24198432 0.29403456 0.24479257],0.27856069052748444,0.03093999871353517,[0.28459073 0.2782043  0.29712738 0.28472277 0.29608815],0.28814666659409083,0.0011266231536865234,0.0006995201110839844,1.05,300,auto,0.0001,-0.16215535316997148,0.008323469532710513,-0.3356791261009776,0.006746515444418943,-0.402551105358239,0.010390416008583828
400,400,50397fa1ea2a,2026-03-21 10:15:09,True,[0.28921106 0.32278094 0.24198432 0.29403456 0.24479257],0.27856069052748444,0.03093999871353517,[0.28459073 0.2782043  0.29712738 0.28472277 0.29608815],0.28814666659409083,0.0006006717681884766,0.000724172592163086,1.05,300,auto,0.001,-0.16215535316997148,0.008323469532710513,-0.3356791261009776,0.006746515444418943,-0.402551105358239,0.010390416008583828
401,401,b2f94985be9f,2026-03-21 10:15:09,True,[0.28921106 0.32278094 0.24198432 0.29403456 0.24479257],0.27856069052748444,0.03093999871353517,[0.28459073 0.2782043  0.29712738 0.28472277 0.29608815],0.28814666659409083,0.000595855712890625,0.0007252216339111329,1.05,300,auto,0.01,-0.16215535316997148,0.008323469532710513,-0.3356791261009776,0.006746515444418943,-0.402551105358239,0.010390416008583828
402,402,0bb6168f0d6b,2026-03-21 10:15:09,True,[0.28921106 0.32278094 0.24198432 0.29403456 0.24479257],0.27856069052748444,0.030939998713535165,[0.28459073 0.2782043  0.29712738 0.28472277 0.29608815],0.2881466665940908,0.0007998943328857422,0.0007344245910644531,1.05,300,svd,0.0001,-0.16215535316997148,0.008323469532710546,-0.3356791261009776,0.006746515444418906,-0.40255110535823907,0.010390416008583881
403,403,fc7e06bea35b,2026-03-21 10:15:10,True,[0.28921106 0.32278094 0.24198432 0.29403456 0.24479257],0.27856069052748444,0.030939998713535165,[0.28459073 0.2782043  0.29712738 0.28472277 0.29608815],0.2881466665940908,0.01410984992980957,0.0007342338562011719,1.05,300,svd,0.001,-0.16215535316997148,0.008323469532710546,-0.3356791261009776,0.006746515444418906,-0.40255110535823907,0.010390416008583881
404,404,c54d252907c7,2026-03-21 10:15:09,True,[0.28921106 0.32278094 0.24198432 0.29403456 0.24479257],0.27856069052748444,0.030939998713535165,[0.28459073 0.2782043  0.29712738 0.28472277 0.29608815],0.2881466665940908,0.0005621910095214844,0.0006228923797607422,1.05,300,svd,0.01,-0.16215535316997148,0.008323469532710546,-0.3356791261009776,0.006746515444418906,-0.40255110535823907,0.010390416008583881
405,405,97eaf93bc04c,2026-03-21 10:15:09,True,[0.28921106 0.32278094 0.24198432 0.29403456 0.24479257],0.27856069052748444,0.03093999871353517,[0.28459073 0.2782043  0.29712738 0.28472277 0.29608815],0.28814666659409083,0.0005292892456054688,0.0006296634674072266,1.05,300,cholesky,0.0001,-0.16215535316997148,0.008323469532710513,-0.3356791261009776,0.006746515444418943,-0.402551105358239,0.010390416008583828
406,406,421bd4e89f44,2026-03-21 10:15:09,True,[0.28921106 0.32278094 0.24198432 0.29403456 0.24479257],0.27856069052748444,0.03093999871353517,[0.28459073 0.2782043  0.29712738 0.28472277 0.29608815],0.28814666659409083,0.004932498931884766,0.000769662857055664,1.05,300,cholesky,0.001,-0.16215535316997148,0.008323469532710513,-0.3356791261009776,0.006746515444418943,-0.402551105358239,0.010390416008583828
407,407,536d64a4fd90,2026-03-21 10:15:09,True,[0.28921106 0.32278094 0.24198432 0.29403456 0.24479257],0.27856069052748444,0.03093999871353517,[0.28459073 0.2782043  0.29712738 0.28472277 0.29608815],0.28814666659409083,0.003376626968383789,0.0007103919982910156,1.05,300,cholesky,0.01,-0.16215535316997148,0.008323469532710513,-0.3356791261009776,0.006746515444418943,-0.402551105358239,0.010390416008583828
408,408,d02434cc70a5,2026-03-21 10:15:09,True,[0.2892111  0.32278089 0.24198432 0.29403455 0.24479255],0.27856068158756664,0.030939995052754847,[0.28459073 0.2782043  0.29712738 0.28472277 0.29608815],0.28814666659387783,0.0007984161376953125,0.0007120132446289063,1.05,300,lsqr,0.0001,-0.16215535503149664,0.008323466064590238,-0.33567912549047135,0.006746459237297704,-0.40255110778762865,0.01039041146680821
409,409,a4f557aead2e,2026-03-21 10:15:09,True,[0.26961642 0.3152408  0.24370465 0.30409906 0.22806639],0.27214546634563214,0.03357523414405975,[0.27958199 0.26962291 0.28631712 0.27232377 0.28985993],0.2795411419048827,0.0006595134735107421,0.000655364990234375,1.05,300,lsqr,0.001,-0.16359754259766712,0.00882922146409181,-0.33827938248825784,0.008176075548523822,-0.40432265599405237,0.010987831796234221
410,410,35425fe5b33f,2026-03-21 10:15:09,True,[0.2459839  0.3015607  0.24379455 0.27431894 0.19490229],0.25211207486205506,0.03554717146822931,[0.26533572 0.25667776 0.27250011 0.25233054 0.26926783],0.26322239275990383,0.0006348133087158203,0.0007083892822265625,1.05,300,lsqr,0.01,-0.16807804863304776,0.008796639325779072,-0.34392347677139823,0.0077721727555255795,-0.40982998424453243,0.010836634494807405
411,411,f83bfa05b24f,2026-03-21 10:15:09,True,[0.28921106 0.32278093 0.24198432 0.29403456 0.24479257],0.27856068693054,0.03093999834734883,[0.28459073 0.2782043  0.29712738 0.28472277 0.29608815],0.2881466665940699,0.0007313251495361328,0.0006728172302246094,1.05,300,sparse_cg,0.0001,-0.16215535397139866,0.008323469338033865,-0.33567913014960754,0.006746511343351434,-0.40255110636061564,0.010390415739658578
412,412,84b215540430,2026-03-21 10:15:09,True,[0.28921106 0.32278093 0.24198432 0.29403456 0.24479257],0.27856068693054,0.03093999834734883,[0.28459073 0.2782043  0.29712738 0.28472277 0.29608815],0.2881466665940699,0.0008172988891601562,0.0008203506469726563,1.05,300,sparse_cg,0.001,-0.16215535397139866,0.008323469338033865,-0.33567913014960754,0.006746511343351434,-0.40255110636061564,0.010390415739658578
413,413,ef818eb91a52,2026-03-21 10:15:09,True,[0.26961706 0.31524432 0.2437054  0.30409006 0.22807776],0.27214692098889837,0.033571300854844804,[0.27958199 0.26962291 0.28631712 0.27232377 0.28985994],0.27954114481286385,0.0007081508636474609,0.0006823539733886719,1.05,300,sparse_cg,0.01,-0.163597231422603,0.008828771749446617,-0.33827923291825446,0.008177522749883896,-0.4043222859298242,0.010987289159954425
414,414,120950603f30,2026-03-21 10:15:10,True,[0.27161607 0.31668148 0.24446107 0.30414803 0.23001552],0.27338443303127946,0.03329139014983201,[0.28039599 0.27094461 0.28809332 0.27432471 0.29093028],0.2809377829993495,0.022261905670166015,0.0009786605834960938,1.05,300,sag,0.0001,-0.16331935971781703,0.008776835958797996,-0.3380057548434014,0.008096737818387129,-0.40398000964230196,0.01093213278471678
415,415,8a3f731d7754,2026-03-21 10:15:10,True,[0.27161607 0.31668148 0.24446107 0.30414803 0.23001552],0.27338443303127946,0.03329139014983201,[0.28039599 0.27094461 0.28809332 0.27432471 0.29093028],0.2809377829993495,0.020338010787963868,0.0008284568786621094,1.05,300,sag,0.001,-0.16331935971781703,0.008776835958797996,-0.3380057548434014,0.008096737818387129,-0.40398000964230196,0.01093213278471678
416,416,4e4c4f7b308e,2026-03-21 10:15:10,True,[0.2668475  0.31344703 0.24613473 0.30190112 0.22719049],0.27110417339623927,0.032592554820785866,[0.27864776 0.26863248 0.2851178  0.27132867 0.28889855],0.27852505406870354,0.0037275314331054687,0.000735330581665039,1.05,300,sag,0.01,-0.1638306023188067,0.00862588502021004,-0.33933574405384054,0.007895317303080072,-0.40461765684107087,0.010730987431177626
417,417,1420d78cbd6b,2026-03-21 10:15:10,True,[0.27031305 0.31579035 0.2443546  0.3040288  0.22890349],0.27267805797260003,0.03336334390678349,[0.27992663 0.27018218 0.28706897 0.27316762 0.29032141],0.2801333633304172,0.025767803192138672,0.0008464813232421875,1.05,300,saga,0.0001,-0.16347785475737742,0.00878736767126471,-0.3382345529200145,0.008117415593332662,-0.4041759083493014,0.010940286440243837
418,418,c07d478eb6d4,2026-03-21 10:15:10,True,[0.26944294 0.31579035 0.2443546  0.3040288  0.22890349],0.2725040359170551,0.033377492083962346,[0.27968873 0.27018218 0.28706897 0.27316762 0.29032141],0.28008578302356424,0.022151613235473634,0.0008029937744140625,1.05,300,saga,0.001,-0.16351830509655102,0.008815926775958554,-0.3382863128354161,0.008181758921521218,-0.4042250031539286,0.010975059077628966
419,419,62b9c2ace503,2026-03-21 10:15:10,True,[0.26381064 0.31120216 0.24643128 0.29937891 0.22541068],0.2692467351577763,0.03206213133243951,[0.27685184 0.26686999 0.28292409 0.26958853 0.28712096],0.27667107853874134,0.005130577087402344,0.0006779670715332031,1.05,300,saga,0.01,-0.1642476671788909,0.008523445026048303,-0.34016300704007363,0.007806315195399088,-0.4051363753143898,0.010591722051151022
420,420,560cbfafe7a2,2026-03-21 10:15:10,True,[0.28921106 0.32278094 0.24198432 0.29403456 0.24479257],0.27856069052748444,0.03093999871353517,[0.28459073 0.2782043  0.29712738 0.28472277 0.29608815],0.28814666659409083,0.0008779048919677734,0.0007110118865966796,1.05,500,auto,0.0001,-0.16215535316997148,0.008323469532710513,-0.3356791261009776,0.006746515444418943,-0.402551105358239,0.010390416008583828
421,421,13e8c7a61348,2026-03-21 10:15:10,True,[0.28921106 0.32278094 0.24198432 0.29403456 0.24479257],0.27856069052748444,0.03093999871353517,[0.28459073 0.2782043  0.29712738 0.28472277 0.29608815],0.28814666659409083,0.0006067276000976563,0.0007213115692138672,1.05,500,auto,0.001,-0.16215535316997148,0.008323469532710513,-0.3356791261009776,0.006746515444418943,-0.402551105358239,0.010390416008583828
422,422,e7bb12bc9b83,2026-03-21 10:15:10,True,[0.28921106 0.32278094 0.24198432 0.29403456 0.24479257],0.27856069052748444,0.03093999871353517,[0.28459073 0.2782043  0.29712738 0.28472277 0.29608815],0.28814666659409083,0.0006276607513427734,0.0007362842559814453,1.05,500,auto,0.01,-0.16215535316997148,0.008323469532710513,-0.3356791261009776,0.006746515444418943,-0.402551105358239,0.010390416008583828
423,423,6b361663f73d,2026-03-21 10:15:10,True,[0.28921106 0.32278094 0.24198432 0.29403456 0.24479257],0.27856069052748444,0.030939998713535165,[0.28459073 0.2782043  0.29712738 0.28472277 0.29608815],0.2881466665940908,0.014412641525268555,0.0008200645446777344,1.05,500,svd,0.0001,-0.16215535316997148,0.008323469532710546,-0.3356791261009776,0.006746515444418906,-0.40255110535823907,0.010390416008583881
424,424,67bf0650f074,2026-03-21 10:15:10,True,[0.28921106 0.32278094 0.24198432 0.29403456 0.24479257],0.27856069052748444,0.030939998713535165,[0.28459073 0.2782043  0.29712738 0.28472277 0.29608815],0.2881466665940908,0.0008914947509765625,0.001022005081176758,1.05,500,svd,0.001,-0.16215535316997148,0.008323469532710546,-0.3356791261009776,0.006746515444418906,-0.40255110535823907,0.010390416008583881
425,425,a46d5c149f73,2026-03-21 10:15:10,True,[0.28921106 0.32278094 0.24198432 0.29403456 0.24479257],0.27856069052748444,0.030939998713535165,[0.28459073 0.2782043  0.29712738 0.28472277 0.29608815],0.2881466665940908,0.0055103302001953125,0.00182952880859375,1.05,500,svd,0.01,-0.16215535316997148,0.008323469532710546,-0.3356791261009776,0.006746515444418906,-0.40255110535823907,0.010390416008583881
426,426,f085b08ce2f1,2026-03-21 10:15:09,True,[0.28921106 0.32278094 0.24198432 0.29403456 0.24479257],0.27856069052748444,0.03093999871353517,[0.28459073 0.2782043  0.29712738 0.28472277 0.29608815],0.28814666659409083,0.0006589889526367188,0.000811004638671875,1.05,500,cholesky,0.0001,-0.16215535316997148,0.008323469532710513,-0.3356791261009776,0.006746515444418943,-0.402551105358239,0.010390416008583828
427,427,21059d725302,2026-03-21 10:15:09,True,[0.28921106 0.32278094 0.24198432 0.29403456 0.24479257],0.27856069052748444,0.03093999871353517,[0.28459073 0.2782043  0.29712738 0.28472277 0.29608815],0.28814666659409083,0.0006290912628173828,0.0007320880889892578,1.05,500,cholesky,0.001,-0.16215535316997148,0.008323469532710513,-0.3356791261009776,0.006746515444418943,-0.402551105358239,0.010390416008583828
428,428,3d9ad518f739,2026-03-21 10:15:09,True,[0.28921106 0.32278094 0.24198432 0.29403456 0.24479257],0.27856069052748444,0.03093999871353517,[0.28459073 0.2782043  0.29712738 0.28472277 0.29608815],0.28814666659409083,0.0005994796752929688,0.000740814208984375,1.05,500,cholesky,0.01,-0.16215535316997148,0.008323469532710513,-0.3356791261009776,0.006746515444418943,-0.402551105358239,0.010390416008583828
429,429,d26abe7b29c4,2026-03-21 10:15:09,True,[0.2892111  0.32278089 0.24198432 0.29403455 0.24479255],0.27856068158756664,0.030939995052754847,[0.28459073 0.2782043  0.29712738 0.28472277 0.29608815],0.28814666659387783,0.000797271728515625,0.0007520675659179688,1.05,500,lsqr,0.0001,-0.16215535503149664,0.008323466064590238,-0.33567912549047135,0.006746459237297704,-0.40255110778762865,0.01039041146680821
430,430,bf753fa3a288,2026-03-21 10:15:09,True,[0.26961642 0.3152408  0.24370465 0.30409906 0.22806639],0.27214546634563214,0.03357523414405975,[0.27958199 0.26962291 0.28631712 0.27232377 0.28985993],0.2795411419048827,0.0006365776062011719,0.0006275653839111328,1.05,500,lsqr,0.001,-0.16359754259766712,0.00882922146409181,-0.33827938248825784,0.008176075548523822,-0.40432265599405237,0.010987831796234221
431,431,ffe2f42901fd,2026-03-21 10:15:09,True,[0.2459839  0.3015607  0.24379455 0.27431894 0.19490229],0.25211207486205506,0.03554717146822931,[0.26533572 0.25667776 0.27250011 0.25233054 0.26926783],0.26322239275990383,0.000594186782836914,0.0006832599639892579,1.05,500,lsqr,0.01,-0.16807804863304776,0.008796639325779072,-0.34392347677139823,0.0077721727555255795,-0.40982998424453243,0.010836634494807405
432,432,59466e2f4720,2026-03-21 10:15:09,True,[0.28921106 0.32278093 0.24198432 0.29403456 0.24479257],0.27856068693054,0.03093999834734883,[0.28459073 0.2782043  0.29712738 0.28472277 0.29608815],0.2881466665940699,0.000771188735961914,0.0007561683654785156,1.05,500,sparse_cg,0.0001,-0.16215535397139866,0.008323469338033865,-0.33567913014960754,0.006746511343351434,-0.40255110636061564,0.010390415739658578
433,433,554cf9f45037,2026-03-21 10:15:09,True,[0.28921106 0.32278093 0.24198432 0.29403456 0.24479257],0.27856068693054,0.03093999834734883,[0.28459073 0.2782043  0.29712738 0.28472277 0.29608815],0.2881466665940699,0.0008229255676269531,0.0007853507995605469,1.05,500,sparse_cg,0.001,-0.16215535397139866,0.008323469338033865,-0.33567913014960754,0.006746511343351434,-0.40255110636061564,0.010390415739658578
434,434,e42d674bb0bd,2026-03-21 10:15:09,True,[0.26961706 0.31524432 0.2437054  0.30409006 0.22807776],0.27214692098889837,0.033571300854844804,[0.27958199 0.26962291 0.28631712 0.27232377 0.28985994],0.27954114481286385,0.0007856369018554687,0.0007925987243652344,1.05,500,sparse_cg,0.01,-0.163597231422603,0.008828771749446617,-0.33827923291825446,0.008177522749883896,-0.4043222859298242,0.010987289159954425
435,435,9eb560d8394f,2026-03-21 10:15:10,True,[0.27307872 0.31766822 0.24480699 0.30411691 0.23136224],0.27420661627672127,0.03312034956951402,[0.28094733 0.27184667 0.28929801 0.27568714 0.29164194],0.28188421768328176,0.0388730525970459,0.0010102272033691406,1.05,500,sag,0.0001,-0.16313477473984256,0.008745946125832238,-0.3377833924232375,0.008050070839886802,-0.40375236300386047,0.01089972975084307
436,436,204951e2fef0,2026-03-21 10:15:10,True,[0.27307872 0.31766822 0.24480699 0.30411691 0.23136224],0.27420661627672127,0.03312034956951402,[0.28094733 0.27184667 0.28929801 0.27568714 0.29164194],0.28188421768328176,0.03916988372802734,0.0010066032409667969,1.05,500,sag,0.001,-0.16313477473984256,0.008745946125832238,-0.3377833924232375,0.008050070839886802,-0.40375236300386047,0.01089972975084307
437,437,53580f719826,2026-03-21 10:15:09,True,[0.2668475  0.31344703 0.24613473 0.30190112 0.22719049],0.27110417339623927,0.032592554820785866,[0.27864776 0.26863248 0.2851178  0.27132867 0.28889855],0.27852505406870354,0.00410003662109375,0.0008370399475097657,1.05,500,sag,0.01,-0.1638306023188067,0.00862588502021004,-0.33933574405384054,0.007895317303080072,-0.40461765684107087,0.010730987431177626
438,438,3b0c64f00089,2026-03-21 10:15:10,True,[0.27122739 0.31640935 0.24437013 0.30413638 0.2296582 ],0.2731602906295322,0.033331787847782145,[0.28024734 0.27070099 0.28776874 0.27395602 0.2907368 ],0.28068197726453226,0.047900962829589847,0.0013410091400146485,1.05,500,saga,0.0001,-0.16336967020252607,0.008783890297851366,-0.33806626725311617,0.008107640882835696,-0.40404208051485213,0.010939258464619597
439,439,7ad7e1d5b653,2026-03-21 10:15:10,True,[0.26944294 0.31640935 0.24437013 0.30413638 0.22897454],0.27266666774826126,0.03353760233225853,[0.27968873 0.27070099 0.28776874 0.27395602 0.29036097],0.2804950900288851,0.037838315963745116,0.000847482681274414,1.05,500,saga,0.001,-0.16348250232829925,0.00885881685271261,-0.33819603793147496,0.00824777617660959,-0.40417919918890155,0.011030742101850063
440,440,3cc32684e60b,2026-03-21 10:15:10,True,[0.26381064 0.31120216 0.24643128 0.29937891 0.22541068],0.2692467351577763,0.03206213133243951,[0.27685184 0.26686999 0.28292409 0.26958853 0.28712096],0.27667107853874134,0.006142187118530274,0.0008237838745117187,1.05,500,saga,0.01,-0.1642476671788909,0.008523445026048303,-0.34016300704007363,0.007806315195399088,-0.4051363753143898,0.010591722051151022
441,441,c5ca2eaea7b7,2026-03-21 10:15:10,True,[0.28919673 0.32278498 0.24199546 0.29405597 0.24478183],0.27856299551187547,0.030942022889121745,[0.28459066 0.27820417 0.29712723 0.2847226  0.29608807],0.2881465474593615,0.0006558418273925782,0.0007778644561767578,1.2,100,auto,0.0001,-0.16215484017378917,0.008323897824917164,-0.33568076869603436,0.0067480861081878705,-0.40255045293722136,0.010391006391450333
442,442,9cfe438de9c9,2026-03-21 10:15:10,True,[0.28919673 0.32278498 0.24199546 0.29405597 0.24478183],0.27856299551187547,0.030942022889121745,[0.28459066 0.27820417 0.29712723 0.2847226  0.29608807],0.2881465474593615,0.0007175922393798829,0.0007709980010986329,1.2,100,auto,0.001,-0.16215484017378917,0.008323897824917164,-0.33568076869603436,0.0067480861081878705,-0.40255045293722136,0.010391006391450333
443,443,c3e46c9d2ebf,2026-03-21 10:15:10,True,[0.28919673 0.32278498 0.24199546 0.29405597 0.24478183],0.27856299551187547,0.030942022889121745,[0.28459066 0.27820417 0.29712723 0.2847226  0.29608807],0.2881465474593615,0.0006344318389892578,0.0007496833801269531,1.2,100,auto,0.01,-0.16215484017378917,0.008323897824917164,-0.33568076869603436,0.0067480861081878705,-0.40255045293722136,0.010391006391450333
444,444,14e1ae16cd21,2026-03-21 10:15:10,True,[0.28919673 0.32278498 0.24199546 0.29405597 0.24478183],0.2785629955118754,0.030942022889121852,[0.28459066 0.27820417 0.29712723 0.2847226  0.29608807],0.2881465474593615,0.014124679565429687,0.0008775234222412109,1.2,100,svd,0.0001,-0.1621548401737892,0.008323897824917206,-0.3356807686960343,0.006748086108187858,-0.40255045293722136,0.010391006391450384
445,445,80a8b699f9df,2026-03-21 10:15:10,True,[0.28919673 0.32278498 0.24199546 0.29405597 0.24478183],0.2785629955118754,0.030942022889121852,[0.28459066 0.27820417 0.29712723 0.2847226  0.29608807],0.2881465474593615,0.0008738517761230468,0.0007457256317138672,1.2,100,svd,0.001,-0.1621548401737892,0.008323897824917206,-0.3356807686960343,0.006748086108187858,-0.40255045293722136,0.010391006391450384
446,446,66204d6625f9,2026-03-21 10:15:10,True,[0.28919673 0.32278498 0.24199546 0.29405597 0.24478183],0.2785629955118754,0.030942022889121852,[0.28459066 0.27820417 0.29712723 0.2847226  0.29608807],0.2881465474593615,0.014189720153808594,0.000794219970703125,1.2,100,svd,0.01,-0.1621548401737892,0.008323897824917206,-0.3356807686960343,0.006748086108187858,-0.40255045293722136,0.010391006391450384
447,447,733f7662c7c4,2026-03-21 10:15:11,True,[0.28919673 0.32278498 0.24199546 0.29405597 0.24478183],0.27856299551187547,0.030942022889121745,[0.28459066 0.27820417 0.29712723 0.2847226  0.29608807],0.2881465474593615,0.0005322933197021484,0.0006654262542724609,1.2,100,cholesky,0.0001,-0.16215484017378917,0.008323897824917164,-0.33568076869603436,0.0067480861081878705,-0.40255045293722136,0.010391006391450333
448,448,23be44843d75,2026-03-21 10:15:11,True,[0.28919673 0.32278498 0.24199546 0.29405597 0.24478183],0.27856299551187547,0.030942022889121745,[0.28459066 0.27820417 0.29712723 0.2847226  0.29608807],0.2881465474593615,0.000554656982421875,0.0006689548492431641,1.2,100,cholesky,0.001,-0.16215484017378917,0.008323897824917164,-0.33568076869603436,0.0067480861081878705,-0.40255045293722136,0.010391006391450333
449,449,927928b84c69,2026-03-21 10:15:11,True,[0.28919673 0.32278498 0.24199546 0.29405597 0.24478183],0.27856299551187547,0.030942022889121745,[0.28459066 0.27820417 0.29712723 0.2847226  0.29608807],0.2881465474593615,0.0005723476409912109,0.0006705284118652344,1.2,100,cholesky,0.01,-0.16215484017378917,0.008323897824917164,-0.33568076869603436,0.0067480861081878705,-0.40255045293722136,0.010391006391450333
450,450,533bc172e292,2026-03-21 10:15:11,True,[0.28919677 0.32278494 0.24199546 0.29405596 0.24478181],0.2785629865792881,0.03094201922823245,[0.28459066 0.27820417 0.29712723 0.2847226  0.29608807],0.2881465474591502,0.00074615478515625,0.0007144927978515625,1.2,100,lsqr,0.0001,-0.1621548420338029,0.008323894359386064,-0.33568076808489306,0.006748029950095487,-0.4025504553646545,0.010391001853149206
451,451,011e4a45e6f6,2026-03-21 10:15:11,True,[0.26961636 0.31524078 0.2437049  0.30409899 0.22806633],0.27214547243067694,0.03357518726174978,[0.27958199 0.26962291 0.28631712 0.27232377 0.28985993],0.2795411418688274,0.0008450984954833984,0.0007228851318359375,1.2,100,lsqr,0.001,-0.16359754103387078,0.008829208485159045,-0.3382794307497027,0.008176061082759582,-0.4043226544861872,0.010987816121237915
452,452,d88c2cc11aa7,2026-03-21 10:15:11,True,[0.24598394 0.3015607  0.24379461 0.27431891 0.19490229],0.25211208974332583,0.03554716544595572,[0.26533572 0.25667776 0.27250011 0.25233054 0.26926783],0.26322239275880177,0.0007641315460205078,0.0007439136505126953,1.2,100,lsqr,0.01,-0.16807804517152883,0.008796635752498035,-0.34392349026083446,0.007772168567370991,-0.40982998013488625,0.0108366302035056
453,453,e7986947f16a,2026-03-21 10:15:11,True,[0.28919673 0.32278497 0.24199546 0.29405597 0.24478184],0.2785629954798356,0.03094201942454592,[0.28459066 0.27820417 0.29712723 0.2847226  0.29608807],0.2881465474593351,0.0006763458251953125,0.0006406307220458984,1.2,100,sparse_cg,0.0001,-0.16215484018522858,0.008323897304601834,-0.33568077260157503,0.006748080838841655,-0.40255045296955033,0.010391005689465254
454,454,92a113b21d74,2026-03-21 10:15:11,True,[0.28919673 0.32278497 0.24199546 0.29405597 0.24478184],0.2785629954798356,0.03094201942454592,[0.28459066 0.27820417 0.29712723 0.2847226  0.29608807],0.2881465474593351,0.0007208347320556641,0.0006764888763427735,1.2,100,sparse_cg,0.001,-0.16215484018522858,0.008323897304601834,-0.33568077260157503,0.006748080838841655,-0.40255045296955033,0.010391005689465254
