job_id,config_hash,timestamp,success,mean_score,std_score,mean_train_score,fit_time_mean,score_time_mean,n_estimators,max_depth,min_samples_split,min_samples_leaf,max_features,f1_macro_mean,f1_macro_std,f1_micro_mean,f1_micro_std,f1_weighted_mean,f1_weighted_std,precision_macro_mean,precision_macro_std,recall_macro_mean,recall_macro_std
61,e9b4f531da29,2026-04-14 18:42:06,True,0.8583581749749415,0.0029587761700036936,0.8717637621353935,4.4171184539794925,0.33844575881958006,200,15,9,1,sqrt,0.7828181364709549,0.004147613312289748,0.8583581749749415,0.0029587761700036936,0.8492137058212661,0.00295080260160592,0.8323215208294737,0.006510955986972138,0.7557161909251253,0.0038699031560508195
62,68b1fe4d9e05,2026-04-14 18:42:25,True,0.857805391862278,0.002834412540608429,0.8689229399978853,1.620568084716797,0.1411571979522705,25,15,17,1,sqrt,0.7821122357021535,0.004271280071102214,0.857805391862278,0.002834412540608429,0.8486832978591673,0.0029562583498984885,0.8310655591354952,0.005800679337402054,0.7552216289251968,0.004117313846864748
63,7cd0ded30663,2026-04-14 18:43:09,True,0.8558706156011546,0.0031763422744403723,0.8586115370550473,5.807057809829712,0.3586714267730713,125,9,17,1,sqrt,0.7770800292161056,0.005732507670421318,0.8558706156011546,0.0031763422744403723,0.8457798707924009,0.0037338147818659685,0.8307934116245701,0.004490549122026654,0.7489834651629684,0.0058857552532834
64,bd65b3573e9a,2026-04-14 18:43:47,True,0.8566998020590836,0.002944648286033221,0.862266207359349,4.702733373641967,0.31189494132995604,100,12,17,1,log2,0.7778447884366015,0.00544305096509433,0.8566998020590836,0.002944648286033221,0.8464544536884618,0.003504718123602155,0.8331859942464324,0.004259814574172572,0.7492245356207419,0.00573324464477047
65,18297cf58c17,2026-04-14 18:44:55,True,0.8562084298611244,0.0032255916341969175,0.8587420608892163,9.455037450790405,0.5513932228088378,275,9,11,1,log2,0.7771603571788603,0.005823098060314763,0.8562084298611244,0.0032255916341969175,0.8459598475577244,0.003789316056281667,0.8321452168495155,0.0046830306181652155,0.7486835319854426,0.005978571872146785
66,d4bd49241d62,2026-04-14 18:45:23,True,0.8581124888759618,0.002579294848032758,0.8796720003352215,3.9705331325531006,0.23475871086120606,200,15,2,1,sqrt,0.782341669629116,0.004175247079236669,0.8581124888759618,0.002579294848032758,0.8489127791221025,0.0028310805723073514,0.831925956048447,0.004336667664288636,0.7552057023128544,0.004014761365737303
67,2a74ae445454,2026-04-14 18:45:51,True,0.8581125360316978,0.0027191358041298718,0.8670341791947948,3.6692883014678954,0.245383882522583,225,14,12,1,log2,0.7809905965492294,0.004700659012878167,0.8581125360316978,0.0027191358041298718,0.8483604234313015,0.0031070368422001847,0.8341515231830379,0.0042871230427259524,0.7528111998015341,0.0047392613413658165
68,ae9803b50057,2026-04-14 18:46:19,True,0.8577439903787208,0.0023543623655430243,0.8754184401033849,3.714543581008911,0.23473587036132812,200,14,2,1,sqrt,0.7808133904597769,0.004258512748436878,0.8577439903787208,0.0023543623655430243,0.8481265846532399,0.0027615878920982137,0.8328389309038526,0.003597162547078471,0.7530040117320388,0.004511398346151254
69,327dd7fe83f4,2026-04-14 18:46:31,True,0.8581739233685342,0.003446857868627903,0.8687002773925497,1.3692611694335937,0.10057563781738281,75,15,16,1,sqrt,0.7817599397093398,0.005234059517670226,0.8581739233685342,0.003446857868627903,0.8487020719748397,0.0036404425499932907,0.833182550463281,0.00644447001578487,0.7540706582945045,0.004729826609678697
70,b4df2b440e19,2026-04-14 18:46:46,True,0.8461964938012845,0.00355316642946413,0.8475323305713868,1.5977896213531495,0.09140653610229492,150,5,3,1,log2,0.756107792221031,0.0056295158318652675,0.8461964938012845,0.00355316642946413,0.8329461840165555,0.003839807249211389,0.8220447928891119,0.007254990570061522,0.7263273508181791,0.005046634651812764
71,5bef227023f0,2026-04-14 18:47:17,True,0.8582353814389743,0.0028169884188262314,0.8706197572110131,4.193541574478149,0.25938262939453127,225,15,11,1,sqrt,0.7823345076123471,0.0045308799124134345,0.8582353814389743,0.0028169884188262314,0.8489634462692972,0.0030762985930259607,0.8324795542463391,0.00496818097597402,0.7550258023906066,0.004395738367878513
72,12ed2e5ee320,2026-04-14 18:47:58,True,0.8578668499327182,0.0027679409493569676,0.866350842777121,5.894609689712524,0.37084078788757324,300,12,4,1,sqrt,0.7800264041885032,0.005238166817919064,0.8578668499327182,0.0027679409493569676,0.8478575727069557,0.0033441850984528504,0.8346826761282351,0.0038560706507425875,0.7514738497637821,0.0056474160904411925
73,b943499d5ba7,2026-04-14 18:48:16,True,0.85841960475194,0.0017272800711727477,0.8729154493190541,2.219155788421631,0.16339516639709473,100,15,7,1,sqrt,0.7825217371289569,0.002780418412005767,0.85841960475194,0.0017272800711727477,0.849120568944828,0.001862064183471215,0.8329890232180274,0.0035873863323239185,0.7551033687575163,0.002937291936040847
74,a0c1fedad98b,2026-04-14 18:48:32,True,0.8581432532779838,0.002308696375243743,0.8678173233788371,1.805901288986206,0.13271374702453614,100,15,17,1,log2,0.7812230836459156,0.004020891536787188,0.8581432532779838,0.002308696375243743,0.8484687474108105,0.0026383933910373767,0.8339207632481829,0.003954799421203799,0.7531796961809469,0.004192071082079851
75,296f0c824aa9,2026-04-14 18:49:29,True,0.8578668357859975,0.0027924369232532587,0.8659899858686281,8.03938684463501,0.5718562602996826,275,13,13,1,sqrt,0.7804077942390969,0.0050223269884097635,0.8578668357859975,0.0027924369232532587,0.8480143677203713,0.003271823989029105,0.8340336885102058,0.004041357638115259,0.7521269217696546,0.0051935299080588
76,fc1c91a8fc27,2026-04-14 18:49:46,True,0.8555635091563236,0.0029892251061449217,0.8591336291493927,1.0524481773376464,0.10868587493896484,25,9,6,1,log2,0.7756095031445858,0.005607656515195648,0.8555635091563236,0.0029892251061449217,0.8450421578379194,0.003595834443922581,0.8318897620991438,0.0042815737501617135,0.7468656140406376,0.005911960927571894
