job_id,config_hash,timestamp,success,mean_score,std_score,mean_train_score,fit_time_mean,score_time_mean,n_estimators,max_depth,learning_rate,subsample,neg_mean_squared_error_mean,neg_mean_squared_error_std,neg_mean_absolute_error_mean,neg_mean_absolute_error_std,neg_root_mean_squared_error_mean,neg_root_mean_squared_error_std
58,6c9c99da9046,2026-04-14 20:42:12,True,0.7989888401495325,0.008128851414181017,0.9998427130612868,8.810088729858398,0.027160024642944335,50,15,0.16,0.9,-0.2675771164768769,0.011117222066616325,-0.33185090233107417,0.0066419215517265215,-0.5171647389589203,0.010851232852934153
59,fdddc39759fa,2026-04-14 20:43:00,True,0.8345557422918726,0.006748844295475229,0.9543970782630187,8.665128898620605,0.026126384735107422,125,7,0.17,0.65,-0.22021781691225498,0.008836811260644721,-0.30870707742244763,0.006081583875470496,-0.4691786895118625,0.009443210269093706
60,db87be29f357,2026-04-14 20:44:19,True,0.8376924448161226,0.008012095292021175,0.9256670673262264,15.04652304649353,0.030247020721435546,275,5,0.12,0.7,-0.21600256103896914,0.009699352973676073,-0.3068575110646532,0.006917101051370922,-0.4646406729889259,0.010564376146610573
61,97fc7a5b4378,2026-04-14 20:44:38,True,0.8093455603503429,0.009486838843042248,0.9762703119840873,2.8336135864257814,0.015526437759399414,25,13,0.12,0.65,-0.2537181760314267,0.011336767527187224,-0.3338164831614196,0.006848597851676659,-0.503577623813577,0.011302779556294358
62,e56764ce5048,2026-04-14 20:47:17,True,0.8428566647939395,0.005920133509542147,0.988911560716882,30.5276291847229,0.06421933174133301,250,9,0.08,0.9,-0.20913000379245555,0.006599291155522514,-0.294487497372939,0.0049173993419891855,-0.45724913829241354,0.007295842878024782
63,6ffd8da3900e,2026-04-14 20:50:08,True,0.8008219150640008,0.003502447083092774,0.9999989250789328,32.52447333335876,0.08150138854980468,250,12,0.28,0.75,-0.26515906669972206,0.00630453620660336,-0.3374575719551433,0.004407041724066639,-0.5148997580314827,0.00610785386553241
64,2be125f508c3,2026-04-14 20:51:06,True,0.8332197988453018,0.006551342080656086,0.9135379284217487,10.625471162796021,0.024675464630126952,225,5,0.12,0.6,-0.22197326679705368,0.008003884213774792,-0.3123353414898381,0.005684086496889322,-0.4710627562617008,0.00855257038457622
65,66db469c92a8,2026-04-14 20:52:18,True,0.8083137876536306,0.00775612525315424,0.9996367060279333,12.989506244659424,0.04871721267700195,75,15,0.08,0.9,-0.25514356107543434,0.010084767322441715,-0.3240517377571127,0.006589456130567695,-0.5050162349309307,0.010107597717627505
66,3a87fb0ca05e,2026-04-14 20:53:55,True,0.844486157817145,0.006812822510469171,0.951166341548371,18.124826908111572,0.03435983657836914,200,7,0.08,0.85,-0.20697666136878717,0.008408616323920084,-0.2971203708411319,0.005770380712750616,-0.45485076313964595,0.009351183885950428
67,4aa1759c0b17,2026-04-14 20:54:55,True,0.8367704418209421,0.007414866563469711,0.9567096878979491,10.926150226593018,0.029890823364257812,200,7,0.12,0.5,-0.21720649660075556,0.008155251203544975,-0.30576922973659826,0.004945547078263456,-0.4659708211639123,0.008814217185022287
68,f607526e0be1,2026-04-14 20:56:33,True,0.8400426241797581,0.008404966243101107,0.9708268434704461,18.257836484909056,0.036695241928100586,250,7,0.12,0.7,-0.21284817351361074,0.009688079342479294,-0.30018096205842015,0.0063228744951337994,-0.4612333904383257,0.010579842077168207
69,8a1e72b31534,2026-04-14 20:57:54,True,0.8077136358149684,0.011080259540303995,0.9866893476921088,14.937880754470825,0.040273094177246095,250,7,0.28,0.55,-0.25583165788307305,0.012370642676098043,-0.33895150480282277,0.006333095768456378,-0.505649125630651,0.012272719015410749
70,fb0ec541e0bb,2026-04-14 21:01:20,True,0.8125038392080715,0.007765192095107258,0.9999989534591144,39.55391478538513,0.12110228538513183,250,15,0.12,0.75,-0.24953229873597835,0.009174106889100937,-0.3218945142690596,0.004983217135124838,-0.49944613932927046,0.009265670243716873
71,35da167ffd30,2026-04-14 21:01:40,True,0.8062828671303957,0.01056469023477683,0.8426432339813811,2.9139750957489015,0.00849323272705078,100,3,0.28,0.6,-0.2578693600583334,0.014308827330857485,-0.34724695746737927,0.009261331177311758,-0.5076111947154673,0.014150443734007942
72,4dda6c281a8e,2026-04-14 21:01:52,True,0.7851198169536768,0.011142921492992973,0.8243976594621198,1.326917552947998,0.0015285491943359375,25,6,0.12,0.6,-0.28594748441429346,0.013181243764757183,-0.3718883853864262,0.008167107028853487,-0.5345942995542773,0.012506770101232832
73,ffbb10443e67,2026-04-14 21:02:37,True,0.8245019333571376,0.010178342101190865,0.9481533206290612,7.9919956684112545,0.02004399299621582,125,6,0.28,0.7,-0.2335235568807875,0.011980820314896973,-0.3219184580980464,0.007561994567885408,-0.48307962863454074,0.012555049944213595
